text,rating,sentiment_score,prediction,label,meta_main_category
"Great product for those families that are into the Elf on the Shelf tradition.<br /><br />It allows the children to have a toy to hug and cuddle and touch and sleep with, but does not change the magic of the Elf. It also comes with a storybook that the kids can enjoy the quality is wonderful and the kids love it.",5.0,0.64,1.0,1,Toys & Games
"This was a Christmas gift for my granddaughter. Very well made and packaged. She loves the reindeer, all it's accessories,  the book that tells it's history,  and the box that is made like a stable! I thought it was pricey before it arrived, but it's quality and my granddaughters love of the gift was worth it!",5.0,0.375,1.0,1,Toys & Games
"The concept is great and my kids loved the story and fought over who gets to cuddle with the reindeer. The reason for 2 stars is because the build quality is pretty poor on the stuffed animal itself. After 4 days the reindeer has a hole in the seam on it's belly where it wasn't sewn properly. We have had the Elf On A Shelf on 5 or 6 years with no issues, but for this to be intended to have kids cuddle with it, I'm very dissapointed!",2.0,0.26666668,1.0,0,Toys & Games
"My kids absolutely love their 'Elf Pet', Jack. I also bought the [[ASIN:B01CEFDVHC Elf on the Shelf Claus Couture Fa-La-La Reindeer Pajamas]] to make him super spiffy. I recommend both this product (the elf pet) and the PJs.<br /><br />Also, I bought this Reindeer cheaper on Amazon (1/2 the price) than they sell for at Target or Walmart.",5.0,0.41666666,1.0,1,Toys & Games
My husband and I started the Elf on the Shelf tradition several years ago with our three boys. I was so excited when I saw these Elf on the Shelf pets!! I ordered 2 and will have to order a 3rd for this year!! My two older boys love them and sleep with them every night!!! They are put away now and will come back to visit after Thanksgiving when our elf comes back. They were a great buy and came with a cute story to read as well!! The reindeer itself is high quality and withstood them playing with them daily and sleeping with them every night!! I will be ordering another one of these for my soon to be 3 year old as he was very upset last year when he didnt have one!,5.0,0.26931548,1.0,1,Toys & Games
Cute..but it was cheaper at Target,4.0,0.0,0.0,0,Toys & Games
A great addition to your elf on the shelf. My daughter loved it!,5.0,0.8375,1.0,1,Toys & Games
"Very sweet.  My daughter couldn't wait to read the book to me.  She hasn't put the reindeer down since she got it.  Just like the elf, you get to name it and write it in in the back of the book.  It's a great idea to have the pets that children can touch where they can't touch the elf.  I'm very happy with it and picture it becoming a family tradition for us.",5.0,0.42490742,1.0,1,Toys & Games
"Been writing a lot lately so I thought this could help a bit when I needed to generate something different for my dungeons.  It's okay, but many of the tables are pretty short and frankly, most of the ideas aren't that different or interesting.  You'll actually find better tables in the first edition DMG or any number of other OSR RPG guides.  So unless you're really starved for mediocre ideas, save your $20 or invest in something with more meat to it.",3.0,0.1734375,1.0,0,Toys & Games
Baby had fun until it stopped  working a little over two months after purchase. For the $ this thing should really last a while.,2.0,0.0375,1.0,0,Toys & Games
In one of the songs the English language is not very good and it sounds like they are saying something different than what it was supposed to be.,2.0,-0.08974359,0.0,0,Toys & Games
The songs are just incomplete snipets of songs so don't count on this book to help teach your child the basic nursery rhymes.,2.0,0.0,0.0,0,Toys & Games
"It is nice book to have and it sings song. However, there is a number of limited songs in it. Wish it could have more songs with the price of the book.",3.0,0.34285715,1.0,0,Toys & Games
The book is cute but I feel like it could of been a little bigger.  Also the songs are cut very short.  Some songs only sing 3 sentences of the song.,3.0,0.0625,1.0,0,Toys & Games
Good need more new about book,4.0,0.44545454,1.0,0,Toys & Games
Grandson loves these books...although I thought they were a bit pricey.,4.0,0.0,0.0,0,Toys & Games
"I gave this a 4 because while it is a great book, the batteries were dead when it arrived.  Not great because I had planned it as a surprise gift for in the car during a long trip to the beach.  That did not go over well.",4.0,0.0375,1.0,0,Toys & Games
"I gave this a 4 because while it is a great book, the batteries were dead when it arrived.  Not great because I had planned it as a surprise gift for in the car during a long trip to the beach.  That did not go over well.",4.0,0.0375,1.0,0,Toys & Games
the twins  seem to enjoy the singing.  glad these pages ae durable.,4.0,0.45,1.0,0,Toys & Games
Easy for very young children to learn how to use and listen to short songs.,5.0,0.18777777,1.0,1,Toys & Games
Easy to use.,5.0,0.43333334,1.0,1,Toys & Games
Great somgs,5.0,0.8,1.0,1,Toys & Games
Have purchased several of these books and our grandson loves them all. He is 18 months and can push the button himself-in fact he almost insists on operating the button by himself. He does use them a lot and we are replacing the batteries in the first one we bought. The batteries are inexpensive and the books are worth it!,5.0,0.20833333,1.0,1,Toys & Games
I bought this book for our granddaughter who is almost 2. I think she will love it. It is well made and interactive.,5.0,0.5,1.0,1,Toys & Games
"I did not dislike anything about this book.  I had previously bought 2 of these for my grandson and when I saw how much he loved them, I bought one for my nephew's birthday.  When I ask my grandson to go get a book for me to read to him, he always picks one of the Ditty Bird books.",5.0,0.26666668,1.0,1,Toys & Games
I have purchased several of the Ditty Bird song books.  They are one of my grandson's go to books.  He loves to press the buttons and sing along.,5.0,0.0,0.0,1,Toys & Games
I have purchased three now. Little kids so enjoy them!,5.0,0.15625,1.0,1,Toys & Games
I just got it today and all I can say is I love them my baby love it !!!! Wish they where a little bit more affordable so I could get her more !!!,5.0,0.5578125,1.0,1,Toys & Games
I'm a nanny and have bought 3 for the 1 year old that I care for. She loves them. We listen to them repeatedly throughout the day.,5.0,0.1,1.0,1,Toys & Games
"Live, love these books. 2 year old also loves them.",5.0,0.24545455,1.0,1,Toys & Games
Love these books for my grandchildren!!,5.0,0.78125,1.0,1,Toys & Games
My 18 month old granddaughter adores these books!,5.0,0.125,1.0,1,Toys & Games
My family loves these books!,5.0,0.0,0.0,1,Toys & Games
My little one is 5 months and she loves this song book.,5.0,-0.1875,0.0,1,Toys & Games
My one year old loves these books. She has learned to push the buttons herself and just walks around playing the songs and dancing. We have bought two of them and will probably buy more. They are great gift ideas for both boys and girls. Just buy extra batteries because they kids won’t stop playing it!,5.0,0.35,1.0,1,Toys & Games
Perfect gift for 1 year old - she loved it,5.0,0.6,1.0,1,Toys & Games
Purchased for my granddaughter. She loves it!,5.0,0.0,0.0,1,Toys & Games
Purchased several sets of these .  Will buy again.,5.0,0.0,0.0,1,Toys & Games
We have had several of these books in the past and were happy to find them for sale on Amazon. Our little ones truly enjoy playing with them even our 4 year old still likes to listen to them.,5.0,0.14375,1.0,1,Toys & Games
fun for children and adults,5.0,0.3,1.0,1,Toys & Games
"this musical book with written text and colorful pictures, kept my little one busy",5.0,0.053125,1.0,1,Toys & Games
1 year olds favorite things to do.  Cute songs and pictures.,5.0,0.5,1.0,1,Toys & Games
"My son (18 months) received one of these books as a gift and I was like holy crap that's expensive. He LOVES them! I ended up purchasing another one and these books are his GO-TO! Defiantly purchases the extra batteries! I will say I wish they was ""sturdier"" is that's even a thing lol because he reads them so much they have a little fraying on the front covers. Anyways, id purchase more!! Thanks Ditty Bird we are hooked!",5.0,0.0328125,1.0,1,Toys & Games
"We have ordered 6 of these little books.  When they work, they are great, but 3 of the 6 did not work.  There does not seem to be much control over the initial functionality of the product.  At least Amazon lets you return and replace for free.",1.0,0.15208334,1.0,0,Toys & Games
"Ditty Bird books are great for little ones!  The classics are great for their brain.  And the other books teach them nursery rhymes and put my granddaughter into a happy, dancing mood!  She loves that she can start the songs herself by pushing the buttons in the little holes.  She had no trouble learning where to find them. They are very durable.  We have changed the batteries several times because she plays the music so often, and the board books still show very little wear.  I bought these for both my older, then younger granddaughters.  They both have great fun with them!",5.0,0.24650298,1.0,1,Toys & Games
"We got the songbooks for our soon to be 2 granddaughter.  She only needed to be shown once which button to push.  She absolutely loves them!  The children singing have a slight Australian accent, but that doesn't confuse her since she knows and loves the songs.  Make sure to get the extra batteries when you order, since they are only available on Amazon.",5.0,0.12291667,1.0,1,Toys & Games
I was not impressed by the variety of questions. You can only play it with the same group once as it is not that fun the first time.,3.0,0.01,0.0,0,Toys & Games
This game is a good discussion starter. I played with my friend group and my boyfriend and it started countless deep conversations and brought plentyyyy of laughs,5.0,0.075,1.0,1,Toys & Games
"This isn't exactly the kind of game you'd play over and over again with people you know well, but it's a fun little ice-breaker for parties and gatherings. The cards are funny and you can really learn a lot about people while playing (which is often the goal when you're around new people, so it's good for what it is!!) I don't think this would be anyone's favorite game in the world, but it's fine as a nice little party game/mood-maker that isn't too intense or difficult to learn in a short period of time.",5.0,0.16341355,1.0,1,Toys & Games
"This “Would ya” game is a fabulous way to break the ice and start conversation. It has lots of funny and some thought provoking questions like “would you rather have an extra toe or a missing finger” or “have a hamster sized elephant or a elephant sized hamster.”  The questions are fun, but to hear “why” is even more fun!  This can also be used in business as an icebreaker to start a meeting or in any type of small group. See my picture for details. I recommend this card activity. Thank you for reading my review.",4.0,0.108333334,1.0,0,Toys & Games
"This is a super fun game that you can play with the whole family. It asks funny, interesting and unexpected questions. We have been playing every nite right after dinner...sometimes even during dinner! The other game from The Imagineering Company that I like is WhatchamaCALLit...a crazy fun naming game. Perfect gifts!",5.0,0.101105444,1.0,1,Toys & Games
